text,generated
"Weeks after the massacre, on New Year’s Eve, the Germans came to the ghetto and demanded a small force of boys to keep a fire going in the governor’s mansion, where German officers were celebrating the holiday. They needed the youths to keep the pipes from freezing. Lisa said there were three boys, Rae recalled there were twenty. But they both agree on the outlines of the story: That the boys, their sixteen-year-old brother Chanon among them, were tending the fire when a drunken German decided to entertain the party by demanding the boys raise their arms and say “Heil Hitler.” Then he shot them. Chanon took a bullet in the leg and fell back on the fire, where he remained while the Germans checked the boys for signs of life. Burnt and shot, he was able to crawl out of the Nazi mansion, where he was found (Lisa said by some boys on a work assignment, Rae said by their mother) and smuggled back into the ghetto in a wheelbarrow full of straw. Hidden for months, he was able to recover.",0
"Persian signs and advertisements line the street, some of them written by hand.",0
"It’s no wonder Tracy’s mother is concerned with chasing escape. Jacob’s girlfriend, Stephanie, also dreams of getting away, and she plans to leave home with Jacob, but Stateway draws him back like a magnet. He can’t seem to bring himself to pull away.",0
"This charm offensive, combined with Mr. Mosseri’s efforts to stop bullying, remove photos of self-harm and other safety and integrity measures that Facebook may have been late to, has won him respect. But it has not quieted the larger concerns about the mother ship.",0
"“That feeling of playing with that rage was new to me, but I loved it,” he said in a Showtime documentary.",0
"He is not Washington political establishment, but he understands it. His astronomical success in finance speaks for itself. I don’t need to know what he stands for with regard to this or that. I see a man of character, a smart man who knows how to build consensus in spite of our pop culture, media-saturated, vacuous instant expectations. If Obama was “Change you can believe in,” Tom is “Change that can happen.” — Maxim Langstaff, 62,	North Carolina",0
"In New Jersey, Mr. Murphy’s land-use initiative is in part a recognition that in order to reach its goals for reducing greenhouse gases, the state needed to add a new level of oversight to the building process to complement incentives aimed at changing individual and corporate behavior.",0
"The choreography is very demanding, very physical, and you need to do a lot of outside training for stamina and stability. The movement is very grounded, it really involves using your plié and your breath — we jump a lot. It takes quite a long time to get used to it and get it into your body. And then you also play the Stranger, so you have a big difference there in terms of acting.",0
"Your son might question this last idea if he is familiar with the concept of an “N-word pass,” by which a black person grants a nonblack person permission to use the term. Here, I’d have you talk with your son about the excellent points raised in a brief video of the author Ta-Nehisi Coates, who notes that some white people bristle at the suggestion that they should abstain from using certain words because they have been conditioned to believe that “everything belongs” to them.",0
"There were other eerie similarities to the hurricane. In San Juan, the capital, hopeful travelers crowded the airport, fanning themselves with bits of paper because the airport was running on generator power without air-conditioning. Long lines formed for gas.",0
